,Name,Domestic Total Gross,Distributor,Genre,MPAA Rating,Release Date,Runtime,Production Budget,Director,Producer,Actor
97,Agent Cody Banks 2: Destination London,"$23,630,159",MGM,Family Adventure,PG,"March 12, 2004",1 hrs. 41 min.,$26 million,N/A,"Dylan Sellers,Bob Yari",Frankie Muniz
98,Hotel Rwanda,"$23,530,892",United Artists,Drama,PG-13,"December 22, 2004",1 hrs. 50 min.,N/A,N/A,N/A,"Don Cheadle,Sophie Okonedo"
99,Ella Enchanted,"$22,918,387",Miramax,Family Adventure,PG,"April 9, 2004",1 hrs. 35 min.,$31 million,N/A,N/A,"Anne Hathaway,Cary Elwes"
100,The Alamo (2004),"$22,414,961",Buena Vista,War,PG-13,"April 9, 2004",2 hrs. 17 min.,$107 million,John Lee Hancock,"Ron Howard,Mark Johnson","Billy Bob Thornton,Dennis Quaid,Patrick Wilson"
101,Darkness,"$22,163,442",Dimension Films,Horror,PG-13,"December 25, 2004",1 hrs. 42 min.,$10.6 million,N/A,N/A,Anna Paquin
102,Mr. 3000,"$21,811,187",Buena Vista,Sports Comedy,PG-13,"September 17, 2004",1 hrs. 44 min.,N/A,Charles Stone III,"Gary Barber,Roger Birnbaum,Jonathan Glickman,Frank Marshall","Bernie Mac,Angela Bassett"
103,NASCAR 3D: The IMAX Experience (IMAX),"$21,583,831",Warner Bros.,IMAX,PG,"March 12, 2004",0 hrs. 40 min.,N/A,N/A,N/A,N/A
104,Torque,"$21,215,059",Warner Bros.,Action,PG-13,"January 16, 2004",1 hrs. 21 min.,$40 million,N/A,Neal H. Moritz,"Ice Cube,Adam Scott"
105,Flight of the Phoenix,"$21,009,180",Fox,Adventure,PG-13,"December 17, 2004",2 hrs. 0 min.,$45 million,John Moore,"John Davis,Wyck Godfrey","Dennis Quaid,Tyrese Gibson,Giovanni Ribisi,Hugh Laurie"
106,Little Black Book,"$20,698,668",Sony (Revolution),Romantic Comedy,PG-13,"August 6, 2004",1 hrs. 45 min.,$35 million,Nick Hurran,N/A,"Brittany Murphy,Holly Hunter,Ron Livingston,Kathy Bates,Rashida Jones"
107,Yu-Gi-Oh! The Movie,"$19,765,868",Warner Bros.,Animation,PG,"August 13, 2004",1 hrs. 30 min.,N/A,N/A,N/A,N/A
108,Two Brothers,"$19,176,754",Universal,Family Adventure,PG,"June 25, 2004",1 hrs. 45 min.,N/A,Jean-Jacques Annaud,N/A,Guy Pearce
109,Harold and Kumar Go to White Castle,"$18,250,550",New Line,Comedy,R,"July 30, 2004",1 hrs. 28 min.,$9 million,N/A,"Greg Shapiro,James D. Stern","Kal Penn,Neil Patrick Harris"
110,Laws of Attraction,"$17,871,255",New Line,Romantic Comedy,PG-13,"April 30, 2004",1 hrs. 27 min.,$32 million,N/A,"Mark Gordon,Bob Yari","Pierce Brosnan,Julianne Moore,Michael Sheen,Parker Posey"
111,Eurotrip,"$17,771,387",DreamWorks,Comedy,R,"February 20, 2004",1 hrs. 32 min.,$25 million,Jeff Schaffer,"Alec Berg,David Mandel,Jackie Marcus,Joe Medjuck,Tom Pollock,Ivan Reitman",Michelle Trachtenberg
112,My Baby's Daddy,"$17,669,317",Miramax,Comedy,PG-13,"January 9, 2004",1 hrs. 26 min.,$12 million,N/A,Peter Safran,N/A
113,Seed of Chucky,"$17,083,732",Rogue Pictures,Horror Comedy,R,"November 12, 2004",1 hrs. 27 min.,$12 million,N/A,N/A,N/A
114,Win a Date with Tad Hamilton!,"$17,071,962",DreamWorks,Romantic Comedy,PG-13,"January 23, 2004",1 hrs. 36 min.,$22 million,Robert Luketic,"Lucy Fisher,Gail Lyon,Douglas Wick","Kate Bosworth,Topher Grace,Josh Duhamel,Ginnifer Goodwin"
115,Wimbledon,"$17,001,133",Universal,Romantic Comedy,PG-13,"September 17, 2004",1 hrs. 39 min.,$31 million,Richard Loncraine,"Tim Bevan,Eric Fellner","Kirsten Dunst,Paul Bettany,Jon Favreau"
116,The Motorcycle Diaries,"$16,781,387",Focus Features,Foreign,R,"September 24, 2004",2 hrs. 6 min.,N/A,N/A,N/A,Gael Garcia Bernal
117,Catch That Kid,"$16,703,799",Fox,Family Adventure,PG,"February 6, 2004",1 hrs. 32 min.,$12 million,N/A,Andrew Lazar,"Kristen Stewart,Max Thieriot"
118,The Whole Ten Yards,"$16,328,471",Warner Bros.,Crime Comedy,PG-13,"April 9, 2004",1 hrs. 39 min.,$40 million,N/A,N/A,"Bruce Willis,Matthew Perry,Amanda Peet"
119,Vanity Fair,"$16,136,476",Focus Features,Period Drama,PG-13,"September 1, 2004",2 hrs. 20 min.,$23 million,Mira Nair,N/A,"James Purefoy,Reese Witherspoon,Romola Garai,Rhys Ifans,Jim Broadbent,Jonathan Rhys Meyers"
120,Paparazzi,"$15,714,234",Fox,Action,PG-13,"September 3, 2004",1 hrs. 24 min.,N/A,N/A,N/A,N/A
121,The Girl Next Door,"$14,589,444",Fox,Comedy,R,"April 9, 2004",1 hrs. 49 min.,N/A,Luke Greenfield,Arnon Milchan,"Timothy Olyphant,Paul Dano"
122,Welcome to Mooseport,"$14,470,947",Fox,Comedy,PG-13,"February 20, 2004",1 hrs. 55 min.,$30 million,N/A,N/A,N/A
123,Godsend,"$14,379,751",Lions Gate,Horror,PG-13,"April 30, 2004",1 hrs. 42 min.,$25 million,N/A,"Mark Canton,Cathy Schulman","Greg Kinnear,Rebecca Romijn,Robert DeNiro"
124,Soul Plane,"$14,190,750",MGM,Comedy,R,"May 28, 2004",1 hrs. 26 min.,$16 million,N/A,Paul Hall,"Snoop Dogg,Tom Arnold,Kevin Hart,Mo'Nique"
125,Dirty Dancing: Havana Nights,"$14,161,590",Lions Gate,Romance,PG-13,"February 27, 2004",1 hrs. 26 min.,$25 million,N/A,Lawrence Bender,"Diego Luna,Romola Garai,John Slattery,January Jones"
126,New York Minute,"$14,071,441",Warner Bros.,Family Comedy,PG,"May 7, 2004",1 hrs. 26 min.,$30 million,N/A,"Denise Di Novi,Alison Greenspan,Mary-Kate Olsen",Mary-Kate Olsen
127,Envy,"$13,562,325",DreamWorks,Comedy,PG-13,"April 30, 2004",1 hrs. 39 min.,$40 million,Barry Levinson,Barry Levinson,"Ben Stiller,Jack Black,Rachel Weisz,Christopher Walken"
128,Shaun of the Dead,"$13,542,874",Rogue Pictures,Horror Comedy,R,"September 24, 2004",1 hrs. 39 min.,N/A,Edgar Wright,"Tim Bevan,Eric Fellner","Simon Pegg,Nick Frost"
129,De-Lovely,"$13,456,633",United Artists,Music Drama,PG-13,"July 2, 2004",2 hrs. 5 min.,$15 million,Irwin Winkler,"Rob Cowan,Irwin Winkler","Kevin Kline,Ashley Judd,Jonathan Pryce"
130,Alfie,"$13,399,812",Paramount,Comedy / Drama,R,"November 5, 2004",1 hrs. 42 min.,$60 million,Charles Shyer,Charles Shyer,"Jude Law,Marisa Tomei,Susan Sarandon,Nia Long,Omar Epps"
131,Wicker Park,"$13,001,257",MGM,Romantic Thriller,PG-13,"September 3, 2004",1 hrs. 55 min.,N/A,N/A,"Gary Lucchesi,Tom Rosenberg","Josh Hartnett,Matthew Lillard,Rose Byrne"
132,I Heart Huckabees,"$12,785,432",Fox Searchlight,Comedy,R,"October 1, 2004",1 hrs. 46 min.,$20 million,David O. Russell,"Scott Rudin,David O. Russell","Jason Schwartzman,Dustin Hoffman,Lily Tomlin,Jude Law,Mark Wahlberg,Naomi Watts"
133,Breakin' All the Rules,"$12,264,319",Sony / Screen Gems,Romantic Comedy,PG-13,"May 14, 2004",1 hrs. 22 min.,$10 million,N/A,N/A,Jamie Foxx
134,Chasing Liberty,"$12,195,626",Warner Bros.,Romantic Comedy,PG-13,"January 9, 2004",1 hrs. 51 min.,$23 million,N/A,"Broderick Johnson,Andrew A. Kosove","Mandy Moore,Matthew Goode"
135,The Cookout,"$11,814,019",Lions Gate,Comedy,PG-13,"September 3, 2004",1 hrs. 25 min.,N/A,N/A,N/A,"Danny Glover,Queen Latifah"
136,Surviving Christmas,"$11,663,156",DreamWorks,Comedy,PG-13,"October 22, 2004",1 hrs. 32 min.,N/A,Mike Mitchell,Patricia Whitcher,"Ben Affleck,James Gandolfini,Christina Applegate"
137,Super Size Me,"$11,536,423",IDP,Documentary,PG-13,"May 7, 2004",1 hrs. 38 min.,"$65,000",Morgan Spurlock,Morgan Spurlock,N/A
138,House of Flying Daggers,"$11,050,094",Sony Classics,Foreign / Action,PG-13,"December 3, 2004",1 hrs. 59 min.,N/A,Zhang Yimou,N/A,Zhang Ziyi
139,What the #$*! Do We Know?!,"$10,942,306",Captured Light Distribution,Comedy / Drama,Unrated,"February 6, 2004",1 hrs. 51 min.,N/A,N/A,N/A,N/A
140,Raise Your Voice,"$10,411,980",New Line,Music Drama,PG,"October 8, 2004",1 hrs. 47 min.,$15 million,Sean McNamara,Sean McNamara,"Hilary Duff,John Corbett"
141,The Perfect Score,"$10,391,003",Paramount,Comedy,PG-13,"January 30, 2004",1 hrs. 43 min.,N/A,Brian Robbins,"Roger Birnbaum,Jonathan Glickman,Brian Robbins,Michael Tollin","Chris Evans,Scarlett Johansson,Erika Christensen"
142,Kinsey,"$10,254,979",Fox Searchlight,Period Drama,R,"November 12, 2004",2 hrs. 4 min.,$11 million,Bill Condon,N/A,"Liam Neeson,Laura Linney,Chris O'Donnell,Peter Sarsgaard"
143,Sleepover,"$9,436,390",MGM,Family Comedy,PG,"July 9, 2004",1 hrs. 30 min.,N/A,Joe Nussbaum,N/A,"Alexa Vega,Steve Carell"
144,Super Babies: Baby Geniuses 2,"$9,219,388",Triumph,Family Comedy,PG,"August 27, 2004",1 hrs. 28 min.,N/A,N/A,Steven Paul,Jon Voight
145,First Daughter,"$9,055,921",Fox,Romantic Comedy,PG,"September 24, 2004",1 hrs. 45 min.,N/A,Forest Whitaker,"John Davis,Wyck Godfrey,Arnon Milchan","Forest Whitaker,Katie Holmes,Michael Keaton"
146,Saved!,"$8,940,582",United Artists,Comedy,PG-13,"May 28, 2004",1 hrs. 33 min.,$5 million,N/A,N/A,"Jena Malone,Macaulay Culkin,Mandy Moore,Martin Donovan"
147,Suspect Zero,"$8,725,813",Paramount,Thriller,R,"August 27, 2004",1 hrs. 40 min.,$27 million,N/A,"Gary Lucchesi,Tom Rosenberg,Paula Wagner","Aaron Eckhart,Ben Kingsley,Carrie-Anne Moss"
148,Connie and Carla,"$8,085,771",Universal,Comedy,PG-13,"April 16, 2004",1 hrs. 37 min.,$27 million,Michael Lembeck,"Gary Barber,Roger Birnbaum,Jonathan Glickman,Tom Hanks,Peter Safran,Nia Vardalos","Nia Vardalos,Toni Collette,David Duchovny"
149,Being Julia,"$7,739,049",Sony Classics,Period Comedy,R,"October 15, 2004",1 hrs. 45 min.,N/A,N/A,N/A,"Annette Bening,Jeremy Irons"
150,Thunderbirds,"$6,880,917",Universal,Family Adventure,PG,"July 30, 2004",1 hrs. 35 min.,$57 million,N/A,"Tim Bevan,Eric Fellner",Ben Kingsley
151,"Woman, Thou Art Loosed","$6,879,730",Magnolia,Drama,R,"October 1, 2004",1 hrs. 39 min.,N/A,N/A,N/A,N/A
152,Maria Full of Grace,"$6,529,624",Fine Line,Foreign,R,"July 16, 2004",1 hrs. 41 min.,N/A,N/A,N/A,N/A
153,A Very Long Engagement,"$6,524,389",Warner Independent,Foreign,R,"November 26, 2004",2 hrs. 14 min.,$56.6 million,Jean-Pierre Jeunet,Bill Gerber,Marion Cotillard
154,Teacher's Pet,"$6,491,969",Buena Vista,Animation,PG,"January 16, 2004",1 hrs. 15 min.,N/A,N/A,N/A,N/A
155,The Big Bounce,"$6,489,476",Warner Bros.,Crime Comedy,PG-13,"January 30, 2004",1 hrs. 48 min.,N/A,N/A,N/A,"Owen Wilson,Morgan Freeman,Charlie Sheen"
156,Beyond the Sea,"$6,318,709",Lions Gate,Musical,PG-13,"December 17, 2004",1 hrs. 58 min.,N/A,N/A,N/A,"Kevin Spacey,Kate Bosworth"
157,Against the Ropes,"$5,884,190",Paramount,Sports Drama,PG-13,"February 20, 2004",1 hrs. 55 min.,N/A,N/A,N/A,"Meg Ryan,Omar Epps"
158,Before Sunset,"$5,820,649",Warner Independent,Romance,R,"July 2, 2004",1 hrs. 20 min.,$2.7 million,Richard Linklater,John Sloss,"Ethan Hawke,Julie Delpy"
159,The Clearing,"$5,763,875",Fox Searchlight,Drama / Thriller,R,"July 2, 2004",1 hrs. 35 min.,N/A,Pieter Jan Brugge,"Pieter Jan Brugge,Jonah Smith","Robert Redford,Helen Mirren,Willem Dafoe"
160,Never Die Alone,"$5,645,298",Fox Searchlight,Crime Drama,R,"March 26, 2004",1 hrs. 28 min.,N/A,Ernest R. Dickerson,N/A,Michael Ealy
161,Bad Education,"$5,211,842",Sony Classics,Foreign,NC-17,"November 19, 2004",1 hrs. 49 min.,$5 million,Pedro Almodovar,Pedro Almodovar,Gael Garcia Bernal
162,Birth,"$5,095,038",New Line,Fantasy Drama,R,"October 29, 2004",1 hrs. 40 min.,$20 million,N/A,N/A,Nicole Kidman
163,Club Dread,"$5,001,708",Fox Searchlight,Horror Comedy,R,"February 27, 2004",1 hrs. 43 min.,N/A,Jay Chandrasekhar,N/A,N/A
164,Touching the Void,"$4,593,598",IFC,Documentary,R,"January 23, 2004",1 hrs. 46 min.,N/A,Kevin Macdonald,N/A,N/A
165,Spartan,"$4,434,432",Warner Bros.,Action Thriller,R,"March 12, 2004",1 hrs. 47 min.,N/A,David Mamet,N/A,"Val Kilmer,Derek Luke,William H. Macy"
166,A Day Without a Mexican,"$4,179,890",Televisa Cine,Comedy,R,"May 14, 2004",1 hrs. 40 min.,N/A,N/A,N/A,N/A
167,"Good Bye, Lenin!","$4,064,200",Sony Classics,Foreign,R,"February 27, 2004",2 hrs. 1 min.,N/A,N/A,N/A,N/A
168,Camping Sauvage,"$3,894,585",Alliance,Foreign,Unrated,"July 9, 2004",1 hrs. 40 min.,N/A,N/A,N/A,N/A
169,The Door in the Floor,"$3,854,624",Focus Features,Drama,R,"July 14, 2004",1 hrs. 51 min.,$7.5 million,Tod Williams,Ted Hope,"Seu Jorge,Jeff Bridges,Kim Basinger"
170,Benji Off the Leash,"$3,817,362",Mulberry Square,Family Adventure,PG,"August 20, 2004",1 hrs. 37 min.,N/A,N/A,N/A,N/A
171,Vera Drake,"$3,775,283",Fine Line,Period Drama,R,"October 8, 2004",2 hrs. 5 min.,N/A,Mike Leigh,N/A,"Imelda Staunton,Sally Hawkins"
172,William Shakespeare's The Merchant of Venice,"$3,765,585",Sony Classics,Period Drama,R,"December 29, 2004",2 hrs. 18 min.,$30 million,Michael Radford,N/A,"Al Pacino,Jeremy Irons"
173,Born Into Brothels,"$3,515,061",ThinkFilm,Documentary,R,"December 8, 2004",1 hrs. 25 min.,N/A,N/A,N/A,N/A
174,The Work and the Glory,"$3,347,647",Excel,Period Drama,PG,"November 24, 2004",1 hrs. 58 min.,$7.5 million,N/A,N/A,N/A
175,Veer Zaara,"$2,938,532",Yash Raj,Foreign,Unrated,"November 11, 2004",3 hrs. 12 min.,$7 million,N/A,N/A,N/A
176,Clifford's Really Big Movie,"$2,922,354",Warner Bros.,Animation,G,"April 20, 2004",1 hrs. 13 min.,N/A,N/A,N/A,N/A
177,Bobby Jones: Stroke of Genius,"$2,694,071",Film Foundry,Sports Drama,PG,"April 30, 2004",2 hrs. 0 min.,$20 million,N/A,N/A,James Caviezel
178,Therese: The Story of Saint Therese of Lisieux,"$2,627,016",Luke Films,Period Drama,PG,"October 1, 2004",1 hrs. 36 min.,N/A,N/A,N/A,N/A
179,Control Room,"$2,589,616",Magnolia,Documentary,Unrated,"May 21, 2004",1 hrs. 23 min.,N/A,N/A,N/A,N/A
180,The Dreamers,"$2,532,228",Fox Searchlight,Drama,NC-17,"February 6, 2004",1 hrs. 56 min.,$15 million,N/A,N/A,Eva Green
181,"Spring, Summer, Fall, Winter... and Spring",,Sony Classics,Foreign,R,"April 2, 2004",1 hrs. 43 min.,N/A,N/A,N/A,N/A
182,Bon Voyage,"$2,354,559Domestic Lifetime Gross $2,503,286",Sony Classics,Foreign,PG-13,"March 19, 2004",1 hrs. 54 min.,N/A,N/A,N/A,N/A
183,Riding Giants,"$2,276,368",Sony Classics,Documentary,PG-13,"July 9, 2004",1 hrs. 41 min.,N/A,N/A,N/A,N/A
184,Dans une galaxie pres de chez vous,"$2,259,688",TVA,Foreign,Unrated,"April 9, 2004",N/A,N/A,N/A,N/A,N/A
185,Coffee and Cigarettes,"$2,198,924",United Artists,Comedy,R,"May 14, 2004",1 hrs. 35 min.,N/A,Jim Jarmusch,N/A,"Roberto Benigni,Cate Blanchett,Bill Murray,Steve Coogan,Alfred Molina"
186,Intimate Strangers,"$2,110,589",Paramount Classics,Foreign,R,"July 30, 2004",1 hrs. 44 min.,N/A,N/A,N/A,N/A
187,The Sea Inside,"$2,104,923",Fine Line,Foreign,PG-13,"December 17, 2004",2 hrs. 5 min.,N/A,Alejandro Amenabar,N/A,Javier Bardem
188,Les Choristes (Quebec),"$2,087,128Domestic Lifetime Gross $3,635,164",Alliance,Foreign,PG-13,"October 1, 2004",1 hrs. 35 min.,N/A,N/A,N/A,N/A
189,We Don't Live Here Anymore,"$2,041,014",Warner Independent,Drama,R,"August 13, 2004",1 hrs. 44 min.,$3 million,John Curran,N/A,"Mark Ruffalo,Peter Krause,Naomi Watts"
190,Santa Vs. the Snowman - Season 3 (IMAX),"$1,926,034Domestic Lifetime Gross $10,259,134",IMAX,IMAX,Unrated,"October 22, 2004",N/A,N/A,N/A,N/A,N/A
191,The Corporation,"$1,879,983Domestic Lifetime Gross $3,493,516",Zeitgeist,Documentary,Unrated,"June 4, 2004",2 hrs. 25 min.,N/A,N/A,N/A,N/A
192,Elles etaient cinq,"$1,852,272",Alliance,Foreign,Unrated,"August 27, 2004",1 hrs. 33 min.,N/A,N/A,N/A,N/A
193,Elvis Gratton XXX,"$1,838,920",Christal Films,Comedy,Unrated,"June 23, 2004",1 hrs. 45 min.,N/A,N/A,N/A,N/A
194,The Story of the Weeping Camel,"$1,763,052",ThinkFilm,Documentary,PG,"June 4, 2004",1 hrs. 27 min.,N/A,N/A,N/A,N/A
195,The Blue Butterfly,"$1,755,355",Alliance,Adventure,PG,"February 20, 2004",1 hrs. 37 min.,N/A,N/A,N/A,N/A
196,Main Hoon Na,"$1,747,060",Eros,Foreign,Unrated,"April 30, 2004",3 hrs. 2 min.,N/A,N/A,N/A,N/A
197,I'm Not Scared,"$1,615,328",Miramax,Foreign,R,"April 9, 2004",1 hrs. 50 min.,N/A,N/A,N/A,N/A
198,The Corporation (Canada),,Mongrel Media,Documentary,Unrated,"January 16, 2004",2 hrs. 25 min.,N/A,N/A,N/A,N/A
199,Nouvelle-France,"$1,599,716",Christal Films,Foreign,PG-13,"November 19, 2004",2 hrs. 25 min.,N/A,N/A,Samuel Hadida,N/A
200,The Woodsman,"$1,576,231",Newmarket,Drama,R,"December 24, 2004",1 hrs. 27 min.,N/A,N/A,Lee Daniels,"Kevin Bacon,Benjamin Bratt"
201,Dogville,"$1,535,286",Lions Gate,Period Drama,R,"March 26, 2004",2 hrs. 57 min.,$10 million,N/A,N/A,"Nicole Kidman,Stellan Skarsgard,Paul Bettany"
202,Monica la mitraille,"$1,435,015",Alliance,Foreign,Unrated,"April 30, 2004",2 hrs. 5 min.,N/A,N/A,N/A,N/A
203,Le Dernier Tunnel,"$1,352,489",Christal Films,Foreign,Unrated,"March 12, 2004",1 hrs. 50 min.,N/A,N/A,N/A,N/A
204,A Dirty Shame,,Fine Line,Comedy,NC-17,"September 17, 2004",1 hrs. 28 min.,N/A,N/A,"Ted Hope,John Wells",Johnny Knoxville
205,Saints and Soldiers,"$1,310,470",Excel,War,PG-13,"August 6, 2004",1 hrs. 30 min.,"$780,000",N/A,N/A,N/A
206,Osama,"$1,270,904",United Artists,Foreign,PG-13,"February 6, 2004",1 hrs. 22 min.,"$46,000",N/A,N/A,N/A
207,Going the Distance (2004),"$1,230,897",Odeon,Comedy,R,"August 20, 2004",1 hrs. 33 min.,N/A,N/A,N/A,N/A
208,Swades,"$1,223,240",UTV Communications,Foreign,Unrated,"December 17, 2004",3 hrs. 0 min.,N/A,N/A,N/A,N/A
209,Metallica: Some Kind of Monster,"$1,222,708",IFC,Documentary,R,"July 9, 2004",2 hrs. 20 min.,N/A,N/A,N/A,N/A
210,Festival Express,"$1,174,079",ThinkFilm,Documentary,R,"July 23, 2004",1 hrs. 30 min.,N/A,N/A,N/A,N/A
211,Ma vie en cinemascope,"$1,163,648",Alliance,Foreign,Unrated,"December 17, 2004",1 hrs. 30 min.,N/A,N/A,N/A,N/A
212,The Best Two Years,"$1,163,450",Halestorm,Comedy,PG,"February 20, 2004",1 hrs. 49 min.,N/A,N/A,N/A,N/A
213,Les Aimants,"$1,150,414",Alliance,Foreign,Unrated,"October 1, 2004",1 hrs. 31 min.,N/A,N/A,N/A,N/A
214,Paper Clips,"$1,121,744",Slowhand Cinema,Documentary,G,"November 24, 2004",1 hrs. 23 min.,N/A,N/A,N/A,N/A
215,Nicotina,"$1,117,864",Arenas Entertainment,Crime Comedy,R,"August 20, 2004",1 hrs. 33 min.,N/A,N/A,N/A,Diego Luna
216,Tae Guk Gi: The Brotherhood of War,"$1,111,061",IDP,Foreign / Action,R,"September 3, 2004",2 hrs. 20 min.,N/A,N/A,N/A,N/A
217,Sacred Planet (IMAX),"$1,108,356",Buena Vista,IMAX,G,"April 22, 2004",0 hrs. 45 min.,N/A,N/A,N/A,N/A
218,The Machinist,"$1,082,715",Paramount Classics,Horror Thriller,R,"October 22, 2004",1 hrs. 42 min.,N/A,Brad Anderson,N/A,Christian Bale
219,The Mother,"$1,063,163",Sony Classics,Drama,R,"May 28, 2004",1 hrs. 52 min.,$2.5 million,N/A,N/A,Daniel Craig
220,Ghost in the Shell 2: Innocence,"$1,043,896",DW / Go Fish,Animation,PG-13,"September 17, 2004",1 hrs. 39 min.,N/A,N/A,N/A,N/A
221,A Home at the End of the World,"$1,029,872",Warner Independent,Drama,R,"July 23, 2004",2 hrs. 0 min.,$6.5 million,Michael Mayer,"Hunt Lowry,John Sloss,John Wells",Colin Farrell
222,Silver City,"$1,020,656",Newmarket,Comedy Thriller,R,"September 17, 2004",2 hrs. 9 min.,N/A,N/A,N/A,"Chris Cooper,Maria Bello"
223,Bright Young Things,"$933,637",ThinkFilm,Period Comedy,R,"August 20, 2004",1 hrs. 46 min.,N/A,N/A,N/A,"Jim Broadbent,James McAvoy,Michael Sheen"
224,Criminal,"$929,233",Warner Independent,Crime Thriller,R,"September 10, 2004",1 hrs. 27 min.,N/A,Gregory Jacobs,"Jennifer Fox,Gregory Jacobs,Steven Soderbergh","Maggie Gyllenhaal,Diego Luna"
225,Mujhse Shaadi Karogi,"$915,728",Zee TV,Foreign,Unrated,"July 30, 2004",1 hrs. 30 min.,N/A,N/A,N/A,N/A
226,Intermission,"$896,993",IFC,Crime Comedy,R,"March 19, 2004",1 hrs. 43 min.,$5 million,John Crowley,N/A,"Colin Farrell,Cillian Murphy"
227,Zatoichi: The Blind Swordsman,"$862,894Domestic Lifetime Gross $1,118,163",Miramax,Foreign / Action,R,"July 23, 2004",1 hrs. 55 min.,N/A,N/A,N/A,N/A
228,Latter Days,,TLA Releasing,Romance,R,"January 30, 2004",1 hrs. 37 min.,N/A,N/A,N/A,Joseph Gordon-Levitt
229,The Battle of Algiers (re-issue),"$822,941Domestic Lifetime Gross $879,794",Rialto,Foreign,Unrated,"January 9, 2004",2 hrs. 0 min.,N/A,N/A,N/A,N/A
